network,subject,time,value
Thalamus,sub14,70,-0.14528237478525272
Thalamus,sub14,71,-0.20850343427416793
Thalamus,sub14,72,-0.2271478304076675
Thalamus,sub14,73,-0.2894413533914623
Thalamus,sub14,74,0.23131176097405654
Thalamus,sub14,75,-0.391357171930826
Thalamus,sub14,76,-0.03855664434547308
Thalamus,sub14,77,0.1493213333740818
Thalamus,sub14,78,0.03459877941387705
Thalamus,sub14,79,-0.49540785910620116
Thalamus,sub14,80,-0.2755426490258456
Thalamus,sub14,81,0.5004240599511091
Thalamus,sub15,0,0.17468016206009637
Thalamus,sub15,1,0.32632790960260427
Thalamus,sub15,2,0.0961449610374229
Thalamus,sub15,3,-0.2043800020025084
Thalamus,sub15,4,0.3088682090398687
Thalamus,sub15,5,0.20232086197647953
Thalamus,sub15,6,-0.020753967394825257
Thalamus,sub15,7,0.24385160317256815
Thalamus,sub15,8,0.37199012317958874
Thalamus,sub15,9,-0.032620260934200486
Thalamus,sub15,10,-0.1513426195219149
Thalamus,sub15,11,-0.04845686340792885
Thalamus,sub15,12,0.003952589753556624
Thalamus,sub15,13,0.10213229485837015
Thalamus,sub15,14,0.23966347835330978
Thalamus,sub15,15,0.07623429682213667
Thalamus,sub15,16,0.15538889362321512
Thalamus,sub15,17,0.28622447045920446
Thalamus,sub15,18,0.01086999331820302
Thalamus,sub15,19,0.44046719027936265
Thalamus,sub15,20,0.2883684143577671
Thalamus,sub15,21,0.15437685684438807
Thalamus,sub15,22,0.18284065461515797
Thalamus,sub15,23,0.37538814669829085
Thalamus,sub15,24,-0.001976287157911679
Thalamus,sub15,25,0.05539255323436937
Thalamus,sub15,26,-0.47679839180550454
Thalamus,sub15,27,0.07424680244139362
Thalamus,sub15,28,0.5585717966449968
Thalamus,sub15,29,0.10712730194848193
Thalamus,sub15,30,0.3099540090957714
Thalamus,sub15,31,-0.022731187038378644
Thalamus,sub15,32,-0.2628047099751139
Thalamus,sub15,33,-0.23443988151402992
Thalamus,sub15,34,-0.29266407553195595
Thalamus,sub15,35,-0.33954944518686253
Thalamus,sub15,36,0.24909860010890572
Thalamus,sub15,37,0.5004240599511091
Thalamus,sub15,38,-0.07722826849717339
Thalamus,sub15,39,-0.09813995452233072
Thalamus,sub15,40,-0.11212764008345012
Thalamus,sub15,41,-0.10912678301000904
Thalamus,sub15,42,-0.11412932599049017
Thalamus,sub15,43,0.18692988434641664
Thalamus,sub15,44,0.3329246424397969
Thalamus,sub15,45,0.11713356826643605
Thalamus,sub15,46,0.22714783040766748
Thalamus,sub15,47,0.18692988434641664
Thalamus,sub15,48,0.16755861143187661
Thalamus,sub15,49,-0.27022479159964147
Thalamus,sub15,50,-0.024708584398022822
Thalamus,sub15,51,0.06928059241503197
Thalamus,sub15,52,-0.008893515101364997
Thalamus,sub15,53,0.3164838081929103
Thalamus,sub15,54,0.5665836108074968
Thalamus,sub15,55,0.2659812370376535
Thalamus,sub15,56,0.22922881912433737
Thalamus,sub15,57,0.2702247915996415
Thalamus,sub15,58,0.023719862535780283
Thalamus,sub15,59,-0.025697354561599273
Thalamus,sub15,60,0.011858263308658032
Thalamus,sub15,61,-0.1695915918618584
Thalamus,sub15,62,0.38220921458583634
Thalamus,sub15,63,0.05341041337746465
Thalamus,sub15,64,-0.04746644624778353
Thalamus,sub15,65,0.18488450526714093
Thalamus,sub15,66,0.32523113035449747
Thalamus,sub15,67,0.04152582880193952
Thalamus,sub15,68,0.029652956979423207
Thalamus,sub15,69,0.14528237478525274
Thalamus,sub15,70,0.020753967394825264
Thalamus,sub15,71,0.5828082911286998
Thalamus,sub15,72,-0.030641997717704688
Thalamus,sub15,73,-0.36072196538622475
Thalamus,sub15,74,0.03756706975451695
Thalamus,sub15,75,-0.20232086197647953
Thalamus,sub15,76,-0.1624821201334561
Thalamus,sub15,77,0.10612788230599952
Thalamus,sub15,78,0.01086999331820302
Thalamus,sub15,79,-0.19000086001948652
Thalamus,sub15,80,-0.1777375918734142
Thalamus,sub15,81,0.07225989338314845
Cerebellum,sub01,0,0.1271632393754488
